population_size,generations,early_mutation_rate,mid_mutation_rate,late_mutation_rate,mutation_rate,max_stagnant,seed,runtime_seconds,dbi_before_ga,dbi_after_ga,dbi_improvement_pct,silhouette_score,ch_score,total_inertia,final_k,n_clusters_used
30,25,0.3,0.3,0.15,0.15,10,46,21.6817,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.3,0.25,0.1,0.1,5,42,12.3546,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.3,0.25,0.1,0.1,5,43,12.4331,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.25,0.1,0.1,5,44,12.4139,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.25,0.1,0.1,5,45,12.4173,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.25,0.1,0.1,5,46,12.684,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.25,0.1,0.1,10,42,21.5081,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
30,25,0.3,0.25,0.1,0.1,10,43,21.9867,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.3,0.25,0.1,0.1,10,44,21.1386,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.3,0.25,0.1,0.1,10,45,21.1496,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.3,0.25,0.1,0.1,10,46,21.8927,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.3,0.25,0.15,0.15,5,42,12.3674,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.3,0.25,0.15,0.15,5,43,12.5634,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.25,0.15,0.15,5,44,12.6116,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.25,0.15,0.15,5,45,12.3839,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.25,0.15,0.15,5,46,12.6768,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.25,0.15,0.15,10,42,21.7391,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.3,0.25,0.15,0.15,10,43,21.8951,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.3,0.25,0.15,0.15,10,44,20.9648,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.3,0.25,0.15,0.15,10,45,21.0317,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.3,0.25,0.15,0.15,10,46,21.6188,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.3,0.1,0.1,5,42,12.7635,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.3,0.1,0.1,5,43,12.4281,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.3,0.1,0.1,5,44,12.2324,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.5,0.3,0.1,0.1,5,45,12.5971,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.3,0.1,0.1,5,46,12.4242,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.5,0.3,0.1,0.1,10,42,22.8671,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.3,0.1,0.1,10,43,21.5388,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.3,0.1,0.1,10,44,21.2161,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.3,0.1,0.1,10,45,21.3338,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.3,0.1,0.1,10,46,20.8922,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.5,0.3,0.15,0.15,5,42,12.6001,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.3,0.15,0.15,5,43,12.3812,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.3,0.15,0.15,5,44,12.267,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.5,0.3,0.15,0.15,5,45,12.9853,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.3,0.15,0.15,5,46,12.5685,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.5,0.3,0.15,0.15,10,42,22.6465,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.3,0.15,0.15,10,43,21.317,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.3,0.15,0.15,10,44,21.2022,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.3,0.15,0.15,10,45,21.296,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.3,0.15,0.15,10,46,20.9139,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.5,0.25,0.1,0.1,5,42,12.7677,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.25,0.1,0.1,5,43,12.3552,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.25,0.1,0.1,5,44,12.1838,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.5,0.25,0.1,0.1,5,45,12.4019,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.25,0.1,0.1,5,46,12.3003,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.5,0.25,0.1,0.1,10,42,22.0745,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.25,0.1,0.1,10,43,21.1395,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.25,0.1,0.1,10,44,21.1635,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.25,0.1,0.1,10,45,21.1603,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.25,0.1,0.1,10,46,20.863,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.5,0.25,0.15,0.15,5,42,12.6866,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.25,0.15,0.15,5,43,12.3589,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.25,0.15,0.15,5,44,12.1979,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.5,0.25,0.15,0.15,5,45,12.7566,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.25,0.15,0.15,5,46,12.2885,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.5,0.25,0.15,0.15,10,42,22.1617,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.25,0.15,0.15,10,43,21.2297,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.5,0.25,0.15,0.15,10,44,21.5056,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.25,0.15,0.15,10,45,21.38,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.5,0.25,0.15,0.15,10,46,21.4004,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.3,0.3,0.1,0.1,5,42,12.3425,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.3,0.3,0.1,0.1,5,43,12.2955,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.1,0.1,5,44,12.381,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.1,0.1,5,45,12.9088,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.1,0.1,5,46,13.1843,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.1,0.1,10,42,21.4924,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.1,0.1,10,43,22.2519,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.3,0.1,0.1,10,44,22.4295,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.3,0.1,0.1,10,45,21.7375,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
30,50,0.3,0.3,0.1,0.1,10,46,23.1216,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.3,0.15,0.15,5,42,12.4616,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.3,0.3,0.15,0.15,5,43,12.9491,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.15,0.15,5,44,12.6681,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.15,0.15,5,45,12.6333,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.15,0.15,5,46,12.8562,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.15,0.15,10,42,21.2172,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.3,0.15,0.15,10,43,22.2229,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.3,0.15,0.15,10,44,22.1979,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.3,0.15,0.15,10,45,21.6872,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
30,50,0.3,0.3,0.15,0.15,10,46,22.7621,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.25,0.1,0.1,5,42,12.5812,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.3,0.25,0.1,0.1,5,43,12.5412,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.1,0.1,5,44,12.5179,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.1,0.1,5,45,12.6536,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.1,0.1,5,46,12.8317,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.1,0.1,10,42,21.2269,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.1,0.1,10,43,22.2154,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.25,0.1,0.1,10,44,22.3847,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.25,0.1,0.1,10,45,21.6128,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
30,50,0.3,0.25,0.1,0.1,10,46,23.1607,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.25,0.15,0.15,5,42,12.4812,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.3,0.25,0.15,0.15,5,43,12.4793,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.15,0.15,5,44,12.5205,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.15,0.15,5,45,12.7157,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.15,0.15,5,46,12.7979,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.15,0.15,10,42,21.1981,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.3,0.25,0.15,0.15,10,43,22.2189,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.25,0.15,0.15,10,44,22.2419,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.3,0.25,0.15,0.15,10,45,21.6426,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
30,50,0.3,0.25,0.15,0.15,10,46,23.0593,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.1,0.1,5,42,18.8142,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.5,0.3,0.1,0.1,5,43,19.4256,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.1,0.1,5,44,19.845,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.1,0.1,5,45,19.7749,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
50,25,0.5,0.3,0.1,0.1,5,46,18.7799,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.5,0.3,0.1,0.1,10,42,33.1816,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,25,0.5,0.3,0.1,0.1,10,43,34.0362,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,25,0.5,0.3,0.1,0.1,10,44,33.1463,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.1,0.1,10,45,33.5086,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.1,0.1,10,46,34.1522,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.15,0.15,5,42,18.871,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.5,0.3,0.15,0.15,5,43,19.6152,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.15,0.15,5,44,19.5587,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.15,0.15,5,45,19.7611,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
50,25,0.5,0.3,0.15,0.15,5,46,18.8765,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.5,0.3,0.15,0.15,10,42,33.2242,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,25,0.5,0.3,0.15,0.15,10,43,33.7671,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,25,0.5,0.3,0.15,0.15,10,44,32.8922,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.15,0.15,10,45,33.6798,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.3,0.15,0.15,10,46,33.8056,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.1,0.1,5,42,18.7424,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.5,0.25,0.1,0.1,5,43,19.8499,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.1,0.1,5,44,19.5379,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.1,0.1,5,45,20.6334,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,25,0.5,0.25,0.1,0.1,5,46,18.7234,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.5,0.25,0.1,0.1,10,42,32.5159,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,25,0.5,0.25,0.1,0.1,10,43,32.788,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.1,0.1,10,44,33.8869,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.1,0.1,10,45,32.8871,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.1,0.1,10,46,32.9807,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.15,0.15,5,42,18.3896,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.5,0.25,0.15,0.15,5,43,19.2565,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.15,0.15,5,44,19.0626,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.15,0.15,5,45,18.929,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,25,0.5,0.25,0.15,0.15,5,46,18.2759,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.5,0.25,0.15,0.15,10,42,31.9386,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,25,0.5,0.25,0.15,0.15,10,43,32.3546,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.15,0.15,10,44,33.54,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.15,0.15,10,45,32.3764,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.5,0.25,0.15,0.15,10,46,32.9325,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,25,0.3,0.3,0.1,0.1,5,42,18.2832,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.1,0.1,5,43,17.9519,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
50,25,0.3,0.3,0.1,0.1,5,44,18.2245,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.1,0.1,5,45,18.584,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.1,0.1,5,46,18.3238,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.1,0.1,10,42,31.8775,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,25,0.3,0.3,0.1,0.1,10,43,31.3626,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,25,0.3,0.3,0.1,0.1,10,44,34.1451,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,25,0.3,0.3,0.1,0.1,10,45,33.1807,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.1,0.1,10,46,32.752,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.15,0.15,5,42,18.2678,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.15,0.15,5,43,18.011,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
50,25,0.3,0.3,0.15,0.15,5,44,18.2654,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.15,0.15,5,45,18.6015,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.15,0.15,5,46,18.3217,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.15,0.15,10,42,32.2969,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,25,0.3,0.3,0.15,0.15,10,43,31.955,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,25,0.3,0.3,0.15,0.15,10,44,34.232,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,25,0.3,0.3,0.15,0.15,10,45,33.5713,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.3,0.15,0.15,10,46,32.8808,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.1,0.1,5,42,18.3383,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.1,0.1,5,43,18.0134,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
50,25,0.3,0.25,0.1,0.1,5,44,18.4766,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.1,0.1,5,45,20.2769,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,25,0.3,0.25,0.1,0.1,5,46,19.0346,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.1,0.1,10,42,32.9202,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.1,0.1,10,43,32.6688,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.1,0.1,10,44,32.0634,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.3,0.25,0.1,0.1,10,45,32.4852,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.1,0.1,10,46,32.3107,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.15,0.15,5,42,18.3038,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.15,0.15,5,43,17.881,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
50,25,0.3,0.25,0.15,0.15,5,44,18.2725,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.15,0.15,5,45,18.8862,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,25,0.3,0.25,0.15,0.15,5,46,18.13,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.15,0.15,10,42,32.2779,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.15,0.15,10,43,31.7929,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.15,0.15,10,44,31.1126,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,25,0.3,0.25,0.15,0.15,10,45,31.8982,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,25,0.3,0.25,0.15,0.15,10,46,32.6455,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,50,0.5,0.3,0.1,0.1,5,42,17.8037,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,50,0.5,0.3,0.1,0.1,5,43,18.5516,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.3,0.1,0.1,5,44,18.4837,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.3,0.1,0.1,5,45,18.346,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.3,0.1,0.1,5,46,17.818,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,50,0.5,0.3,0.1,0.1,10,42,32.4398,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
50,50,0.5,0.3,0.1,0.1,10,43,32.3046,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.3,0.1,0.1,10,44,31.3057,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.3,0.1,0.1,10,45,31.4186,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,50,0.5,0.3,0.1,0.1,10,46,31.7593,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.3,0.15,0.15,5,42,18.7541,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,50,0.5,0.3,0.15,0.15,5,43,18.6373,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.3,0.15,0.15,5,44,18.4103,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.3,0.15,0.15,5,45,18.2125,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.3,0.15,0.15,5,46,17.8319,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,50,0.5,0.3,0.15,0.15,10,42,32.2319,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
50,50,0.5,0.3,0.15,0.15,10,43,32.2191,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.3,0.15,0.15,10,44,30.7916,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.3,0.15,0.15,10,45,31.0826,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,50,0.5,0.3,0.15,0.15,10,46,31.2713,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.25,0.1,0.1,5,42,17.585,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,50,0.5,0.25,0.1,0.1,5,43,18.354,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.25,0.1,0.1,5,44,18.1964,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.25,0.1,0.1,5,45,18.2569,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.25,0.1,0.1,5,46,17.8203,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,50,0.5,0.25,0.1,0.1,10,42,32.1755,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
50,50,0.5,0.25,0.1,0.1,10,43,32.2487,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.25,0.1,0.1,10,44,30.9432,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.25,0.1,0.1,10,45,31.2243,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,50,0.5,0.25,0.1,0.1,10,46,31.2005,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.25,0.15,0.15,5,42,17.5166,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,50,0.5,0.25,0.15,0.15,5,43,18.3233,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.25,0.15,0.15,5,44,18.2219,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.25,0.15,0.15,5,45,18.0349,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.25,0.15,0.15,5,46,17.5191,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
50,50,0.5,0.25,0.15,0.15,10,42,32.5956,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
50,50,0.5,0.25,0.15,0.15,10,43,32.1257,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
50,50,0.5,0.25,0.15,0.15,10,44,30.8825,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
50,50,0.5,0.25,0.15,0.15,10,45,31.0672,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
50,50,0.5,0.25,0.15,0.15,10,46,31.4598,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
