population_size,generations,early_mutation_rate,mid_mutation_rate,late_mutation_rate,mutation_rate,max_stagnant,seed,runtime_seconds,dbi_before_ga,dbi_after_ga,dbi_improvement_pct,silhouette_score,ch_score,total_inertia,final_k,n_clusters_used
20,25,0.1,0.1,0.1,0.1,8,46,13.5755,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.1,0.1,0.1,0.1,12,42,19.2052,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.1,0.1,0.1,0.1,12,43,19.2642,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,25,0.1,0.1,0.1,0.1,12,44,19.4009,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.1,0.1,0.1,0.1,12,45,20.0998,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.1,0.1,0.1,0.1,12,46,19.9898,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.01,0.01,0.01,0.01,5,42,9.955,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.01,0.01,0.01,0.01,5,43,10.5625,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,5,44,10.1138,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.01,0.01,0.01,0.01,5,45,9.7106,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,5,46,9.8475,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,8,42,13.858,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,50,0.01,0.01,0.01,0.01,8,43,13.7014,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,8,44,14.0672,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.01,0.01,0.01,0.01,8,45,13.6385,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.01,0.01,0.01,0.01,8,46,14.1305,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,12,42,18.9804,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,12,43,18.8597,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.01,0.01,0.01,0.01,12,44,20.8505,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.01,0.01,0.01,0.01,12,45,29.5858,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.01,0.01,0.01,0.01,12,46,17.9428,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
20,50,0.05,0.05,0.05,0.05,5,42,9.0757,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.05,0.05,0.05,0.05,5,43,9.0207,0.5599,0.5419,3.21,0.5226,578.3379,1892.9816,3,3
20,50,0.05,0.05,0.05,0.05,5,44,9.1516,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,5,45,9.5628,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.05,0.05,0.05,0.05,5,46,9.2779,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.05,0.05,0.05,0.05,8,42,13.3873,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.05,0.05,0.05,0.05,8,43,13.2125,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.05,0.05,0.05,0.05,8,44,13.431,0.5599,0.5419,3.21,0.5227,578.469,1892.62,3,3
20,50,0.05,0.05,0.05,0.05,8,45,13.4004,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,8,46,13.5128,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,12,42,18.6144,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.05,0.05,0.05,0.05,12,43,18.3155,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,12,44,18.4659,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,12,45,18.5218,0.5599,0.5419,3.21,0.5227,578.5031,1892.2981,3,3
20,50,0.05,0.05,0.05,0.05,12,46,18.8209,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.1,0.1,0.1,0.1,5,42,9.4632,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,5,43,9.4379,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,5,44,9.802,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,5,45,10.3602,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,5,46,10.111,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.1,0.1,0.1,0.1,8,42,14.3243,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.1,0.1,0.1,0.1,8,43,13.7011,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,8,44,14.1593,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,8,45,13.6438,0.5599,0.5421,3.18,0.5228,578.0218,1893.684,3,3
20,50,0.1,0.1,0.1,0.1,8,46,13.694,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.1,0.1,0.1,0.1,12,42,18.3339,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.1,0.1,0.1,0.1,12,43,18.1293,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.1,0.1,0.1,0.1,12,44,18.0798,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.1,0.1,0.1,0.1,12,45,18.9745,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.1,0.1,0.1,0.1,12,46,20.2042,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,5,42,12.7039,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.01,0.01,0.01,0.01,5,43,13.1313,0.5599,0.5419,3.21,0.5228,577.9882,1893.7651,3,3
30,10,0.01,0.01,0.01,0.01,5,44,13.7547,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
30,10,0.01,0.01,0.01,0.01,5,45,12.9212,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,5,46,12.9614,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,8,42,18.7708,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.01,0.01,0.01,0.01,8,43,19.7969,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.01,0.01,0.01,0.01,8,44,21.5105,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.01,0.01,0.01,0.01,8,45,19.2858,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.01,0.01,0.01,0.01,8,46,19.4737,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.01,0.01,0.01,0.01,12,42,20.1509,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,12,43,19.7255,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.01,0.01,0.01,0.01,12,44,19.6275,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,12,45,19.672,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,12,46,19.6433,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.05,0.05,0.05,0.05,5,42,12.4514,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.05,0.05,0.05,0.05,5,43,12.6035,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.05,0.05,0.05,0.05,5,44,12.9814,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,5,45,12.6408,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.05,0.05,0.05,0.05,5,46,12.675,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.05,0.05,0.05,0.05,8,42,17.8639,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,8,43,18.1001,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.05,0.05,0.05,0.05,8,44,18.4523,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.05,0.05,0.05,0.05,8,45,18.2307,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,8,46,18.2956,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.05,0.05,0.05,0.05,12,42,20.0125,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.05,0.05,0.05,0.05,12,43,19.974,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,12,44,19.828,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,12,45,19.9886,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,12,46,19.7989,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.1,0.1,0.1,0.1,5,42,13.1535,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,5,43,12.9367,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,5,44,12.7224,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.1,0.1,0.1,0.1,5,45,12.8648,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,5,46,13.3239,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,8,42,18.3006,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,10,0.1,0.1,0.1,0.1,8,43,18.2035,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.1,0.1,0.1,0.1,8,44,18.1914,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.1,0.1,0.1,0.1,8,45,18.1896,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.1,0.1,0.1,0.1,8,46,17.9875,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,12,42,19.8323,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
30,10,0.1,0.1,0.1,0.1,12,43,19.6248,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.1,0.1,0.1,0.1,12,44,19.6782,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.1,0.1,0.1,0.1,12,45,19.7199,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.1,0.1,0.1,0.1,12,46,19.7786,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.01,0.01,0.01,0.01,5,42,12.7632,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.01,0.01,0.01,0.01,5,43,14.3333,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.01,0.01,0.01,0.01,5,44,13.3342,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
30,25,0.01,0.01,0.01,0.01,5,45,12.8924,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.01,0.01,0.01,0.01,5,46,13.0369,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.01,0.01,0.01,0.01,8,42,18.0972,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.01,0.01,0.01,0.01,8,43,18.0887,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.01,0.01,0.01,0.01,8,44,18.6068,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.01,0.01,0.01,0.01,8,45,18.1168,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.01,0.01,0.01,0.01,8,46,18.2557,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.01,0.01,0.01,0.01,12,42,24.8631,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.01,0.01,0.01,0.01,12,43,25.978,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,25,0.01,0.01,0.01,0.01,12,44,25.6583,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.01,0.01,0.01,0.01,12,45,26.4415,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.01,0.01,0.01,0.01,12,46,26.3731,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,5,42,12.8682,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.05,0.05,0.05,0.05,5,43,12.9818,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,5,44,13.2305,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,5,45,12.8911,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.05,0.05,0.05,0.05,5,46,12.8084,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,8,42,18.0695,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.05,0.05,0.05,0.05,8,43,18.2458,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,8,44,18.3517,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.05,0.05,0.05,0.05,8,45,18.2739,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.05,0.05,0.05,0.05,8,46,18.2511,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.05,0.05,0.05,0.05,12,42,24.8669,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.05,0.05,0.05,0.05,12,43,25.3629,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.05,0.05,0.05,0.05,12,44,25.1398,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.05,0.05,0.05,0.05,12,45,25.4914,0.5599,0.5419,3.21,0.5228,577.9882,1893.7651,3,3
30,25,0.05,0.05,0.05,0.05,12,46,25.8358,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,5,42,13.6189,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,5,43,12.9064,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,5,44,12.6263,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.1,0.1,0.1,0.1,5,45,12.5878,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,5,46,13.45,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,25,0.1,0.1,0.1,0.1,8,42,18.139,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,25,0.1,0.1,0.1,0.1,8,43,18.1207,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.1,0.1,0.1,0.1,8,44,18.3992,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,8,45,18.4901,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.1,0.1,0.1,0.1,8,46,18.0604,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,12,42,25.4302,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.1,0.1,0.1,0.1,12,43,27.2018,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.1,0.1,0.1,0.1,12,44,27.3651,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,12,45,28.2929,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.1,0.1,0.1,0.1,12,46,28.5402,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
30,50,0.01,0.01,0.01,0.01,5,42,12.8299,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.01,0.01,0.01,0.01,5,43,14.5319,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.01,0.01,0.01,0.01,5,44,13.0996,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
30,50,0.01,0.01,0.01,0.01,5,45,13.1628,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.01,0.01,0.01,0.01,5,46,13.5812,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.01,0.01,0.01,0.01,8,42,18.077,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.01,0.01,0.01,0.01,8,43,17.8666,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.01,0.01,0.01,0.01,8,44,18.6311,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.01,0.01,0.01,0.01,8,45,17.9621,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.01,0.01,0.01,0.01,8,46,18.3459,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.01,0.01,0.01,0.01,12,42,24.6801,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.01,0.01,0.01,0.01,12,43,25.6152,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,50,0.01,0.01,0.01,0.01,12,44,26.1339,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.01,0.01,0.01,0.01,12,45,27.2398,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
30,50,0.01,0.01,0.01,0.01,12,46,24.8961,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,5,42,12.5185,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.05,0.05,0.05,0.05,5,43,12.4788,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,5,44,13.5415,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,5,45,13.5021,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.05,0.05,0.05,0.05,5,46,14.0573,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,8,42,18.9923,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.05,0.05,0.05,0.05,8,43,18.847,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,8,44,18.4707,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.05,0.05,0.05,0.05,8,45,17.8088,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.05,0.05,0.05,0.05,8,46,18.1445,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.05,0.05,0.05,0.05,12,42,25.3564,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.05,0.05,0.05,0.05,12,43,24.9848,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.05,0.05,0.05,0.05,12,44,24.8972,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.05,0.05,0.05,0.05,12,45,25.5968,0.5599,0.5419,3.21,0.5228,577.9882,1893.7651,3,3
30,50,0.05,0.05,0.05,0.05,12,46,25.9497,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.1,0.1,0.1,0.1,5,42,12.9883,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,5,43,12.6311,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,5,44,12.5453,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.1,0.1,0.1,0.1,5,45,12.4893,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,5,46,13.3412,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,50,0.1,0.1,0.1,0.1,8,42,18.3301,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,50,0.1,0.1,0.1,0.1,8,43,17.9873,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.1,0.1,0.1,0.1,8,44,18.3347,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,8,45,18.1,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.1,0.1,0.1,0.1,8,46,17.551,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,12,42,24.5473,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.1,0.1,0.1,0.1,12,43,24.6149,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.1,0.1,0.1,0.1,12,44,25.6008,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,12,45,24.5798,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.1,0.1,0.1,0.1,12,46,24.6653,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
