population_size,generations,early_mutation_rate,mid_mutation_rate,late_mutation_rate,mutation_rate,max_stagnant,seed,runtime_seconds,dbi_before_ga,dbi_after_ga,dbi_improvement_pct,silhouette_score,ch_score,total_inertia,final_k,n_clusters_used
30,10,0.28,0.1,0.01,0.01,8,42,20.5524,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.1,0.01,0.01,8,43,26.0137,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.1,0.01,0.01,8,44,20.7866,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.1,0.05,0.05,5,42,17.9074,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.28,0.1,0.05,0.05,5,43,15.2546,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.28,0.1,0.05,0.05,5,44,14.6517,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.28,0.1,0.05,0.05,8,42,25.7322,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.1,0.05,0.05,8,43,22.6013,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.1,0.05,0.05,8,44,20.7283,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.28,0.14,0.01,0.01,5,42,18.7598,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.14,0.01,0.01,5,43,14.9476,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.14,0.01,0.01,5,44,15.4171,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.28,0.14,0.01,0.01,8,42,25.3594,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.28,0.14,0.01,0.01,8,43,20.6809,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
30,10,0.28,0.14,0.01,0.01,8,44,26.845,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.14,0.05,0.05,5,42,14.7136,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.14,0.05,0.05,5,43,19.579,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.14,0.05,0.05,5,44,16.1745,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.28,0.14,0.05,0.05,8,42,23.7372,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.28,0.14,0.05,0.05,8,43,22.7075,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.28,0.14,0.05,0.05,8,44,23.5035,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.2,0.1,0.01,0.01,5,42,17.6966,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.2,0.1,0.01,0.01,5,43,14.7854,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.2,0.1,0.01,0.01,5,44,17.0595,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.2,0.1,0.01,0.01,8,42,23.9902,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.2,0.1,0.01,0.01,8,43,21.951,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
30,25,0.2,0.1,0.01,0.01,8,44,26.8724,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.2,0.1,0.05,0.05,5,42,15.0288,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.2,0.1,0.05,0.05,5,43,19.3442,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.2,0.1,0.05,0.05,5,44,14.4386,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.2,0.1,0.05,0.05,8,42,24.2471,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.2,0.1,0.05,0.05,8,43,22.4499,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
30,25,0.2,0.1,0.05,0.05,8,44,24.3709,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.2,0.14,0.01,0.01,5,42,16.706,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.2,0.14,0.01,0.01,5,43,14.7779,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.2,0.14,0.01,0.01,5,44,19.0845,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.2,0.14,0.01,0.01,8,42,21.6743,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.2,0.14,0.01,0.01,8,43,24.7746,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
30,25,0.2,0.14,0.01,0.01,8,44,22.5144,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,25,0.2,0.14,0.05,0.05,5,42,16.9917,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.2,0.14,0.05,0.05,5,43,18.7409,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.2,0.14,0.05,0.05,5,44,14.5015,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.2,0.14,0.05,0.05,8,42,27.1622,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.2,0.14,0.05,0.05,8,43,20.8372,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
30,25,0.2,0.14,0.05,0.05,8,44,28.5524,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,25,0.28,0.1,0.01,0.01,5,42,14.3462,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.28,0.1,0.01,0.01,5,43,16.3888,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.28,0.1,0.01,0.01,5,44,18.6935,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.1,0.01,0.01,8,42,21.599,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.1,0.01,0.01,8,43,25.231,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.28,0.1,0.01,0.01,8,44,21.4661,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.1,0.05,0.05,5,42,18.1509,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.28,0.1,0.05,0.05,5,43,15.3028,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.28,0.1,0.05,0.05,5,44,15.5752,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.1,0.05,0.05,8,42,27.0563,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.1,0.05,0.05,8,43,21.4821,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.28,0.1,0.05,0.05,8,44,25.1202,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.14,0.01,0.01,5,42,14.3065,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.28,0.14,0.01,0.01,5,43,17.6215,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.28,0.14,0.01,0.01,5,44,20.1611,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.14,0.01,0.01,8,42,21.705,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.14,0.01,0.01,8,43,25.5364,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.28,0.14,0.01,0.01,8,44,20.7743,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.14,0.05,0.05,5,42,21.1679,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.28,0.14,0.05,0.05,5,43,14.3719,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.28,0.14,0.05,0.05,5,44,16.7674,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.14,0.05,0.05,8,42,25.9385,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.28,0.14,0.05,0.05,8,43,23.4847,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.28,0.14,0.05,0.05,8,44,22.7606,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
